NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,87,0.263714,32.115282,27.64467,4.288198999,15.118834,3.252117001,2.53E-09
36,88,0.257793,31.735481,27.739562,4.318384999,15.105449,3.136205,1.83E-09
36,89,0.254537,31.276374,27.752537,4.341078999,15.071603,3.118582,2.53E-09
36,90,0.287559,31.002049,27.67587,4.351489,15.102132,3.109164,7.34E-10
36,91,0.279123,30.950771,28.309823,4.416143001,15.386255,3.215006,6.62E-09
36,92,0.300684001,33.917894,28.675441,4.547945,15.616275,3.433885,1.67E-09
36,93,0.286317,32.378606,28.011592,4.331591,15.063337,3.113552,1.97E-09
36,94,0.260328,31.197683,27.643068,4.284191,15.130998,3.13867,4.47E-09
36,95,0.300764999,31.329685,27.464306,4.260726,14.957014,3.139361,6.05E-10
36,96,0.280547,31.244629,28.106704,4.302796,15.090279,3.138198999,1.73E-09
36,97,0.26144,31.713129,27.465688,4.400373,14.890357,3.110767,1.16E-09
36,98,0.286056999,31.417569,27.432946,4.269492,14.985479,3.177245,1.19E-09
36,99,0.29791,31.607317,27.77026,4.245607,15.053028,3.1436,7.65E-10
40,0,0.257492,31.123331,28.008807,4.388069,15.146427,3.126207001,1.23E-09
40,1,0.264686,31.847806,27.59194,4.249594,15.092825,3.101890001,7.59E-10
40,2,0.275888,31.90716,27.668587,4.265584999,15.122261,3.244202,7.34E-10
40,3,0.290686,31.793703,27.81686,4.522466001,15.384432,3.208725,1.04E-09
40,4,0.282460001,32.012161,27.742718,4.328385,15.071363,3.112952,6.30E-10
40,5,0.253685,31.656591,27.949253,4.243251999,15.117702,3.165692,1.29E-09
40,6,0.271429,30.906016,27.595186,4.429879001,15.187204,3.079297,8.45E-10
40,7,0.293491,31.144281,28.660288,4.275714,15.119125,3.19602,8.96E-10
40,8,0.305424,31.845852,27.809516,4.39383,15.172287,3.592763001,1.24E-09
40,9,0.302117,32.15846,28.187439,4.901990999,15.219356,3.148249,9.03E-10
40,10,0.276709,31.738227,27.734092,4.340238,14.946641,3.177094,1.50E-09
40,11,0.258945,31.92056,28.274675,4.26834,14.878725,3.132689,4.36E-09
40,12,0.270257,31.130675,28.030728,4.343023,15.115718,3.178066,6.42E-10
40,13,0.25636,31.674094,28.389705,4.272027,15.09088,3.125295,3.18E-09
40,14,0.278152,31.258409,27.885892,4.371507001,15.17946,3.143039,2.91E-09
40,15,0.263314,31.476115,27.838581,4.410371001,15.228093,3.130875,3.06E-09
40,16,0.292159,31.785797,27.634982,4.27893,15.126128,3.10705,1.07E-09
40,17,0.327756999,31.271825,28.132824,4.463453,15.209828,3.117830001,6.27E-10
40,18,0.360059001,38.366939,28.611529,4.458564,15.595315,3.359613001,3.38E-09
40,19,0.288552,37.476262,28.718068,4.557784,16.413328,3.281604,9.37E-10
40,20,0.347815,33.871064,28.736077,4.524961,15.545299,3.114795,1.25E-09
40,21,0.284975,32.389362,27.872476,4.262839,15.091672,3.075760001,1.16E-09
40,22,0.263424,31.821637,28.104439,4.368671999,15.290091,3.180019999,1.43E-09
40,23,0.256139,31.445097,27.792604,4.385904,15.184599,3.144311,8.95E-10
40,24,0.287299,31.199156,27.910869,4.310691,15.051075,3.095377,8.05E-10
40,25,0.267521,31.696236,28.841588,4.290743,15.308587,3.140654,3.33E-09
40,26,0.253735,31.449254,28.072789,4.326290999,15.166605,3.12275,6.37E-10
40,27,0.293752,31.694022,27.856475,4.302926,15.016037,3.134061,1.66E-09
40,28,0.276488,31.158037,27.474015,4.328626,15.000728,3.093745,7.77E-10
40,29,0.272831,31.337641,27.651574,4.32046,15.279927,3.210027,7.82E-09
40,30,0.298551,31.780903,27.737578,4.738038,15.712238,3.301983,7.71E-10
40,31,0.255128,31.65638,27.75935,4.350548,15.152579,3.149531,6.63E-09
40,32,0.254356,31.771361,27.694976,4.358112,15.141377,3.150904,8.07E-10
40,33,0.262301,31.618588,27.569377,4.32587,14.985129,3.152798,2.18E-09
40,34,0.252303,31.591336,27.969552,4.277096999,15.251578,3.125745,2.62E-09
40,35,0.251791,31.973327,27.753449,4.190301,15.00673,3.121237,7.60E-10
40,36,0.254988,31.90231,27.719825,4.263982,15.232982,3.215567,1.26E-09
40,37,0.325132,41.142005,28.638591,4.457733,15.661311,3.322302,1.56E-09
40,38,0.331423001,35.015482,28.842771,6.212463,22.583084,3.721284,1.71E-09
40,39,0.311164999,35.675173,28.822398,4.426372,16.030587,3.582049,3.10E-09
40,40,0.41294,38.203998,28.969965,4.335729001,15.525641,3.447466,2.08E-09
40,41,0.272732,39.095812,28.927188,4.465247,16.528194,3.482507999,7.69E-10
40,42,0.347194,36.221047,28.834345,4.535731,15.52436,3.403351,8.27E-10
40,43,0.32957,34.519003,29.15064,4.599923999,15.302104,3.178537,6.79E-10
40,44,0.306416,34.079102,27.972958,4.288679001,15.010507,3.13858,2.69E-09
40,45,0.293241,31.367057,29.219557,4.534209,16.381412,3.832787,5.68E-09
40,46,0.302057,36.13928,31.294604,4.923638,16.799748,3.68751,9.17E-10
40,47,0.325883,37.146366,29.494858,4.667554001,17.553609,3.61994,1.78E-09
40,48,0.310363001,35.808263,29.914811,4.409179,16.278732,3.480943999,1.11E-09
40,49,0.36112,33.102415,27.954874,4.319007,14.974048,3.087663,7.36E-10
40,50,0.344248,35.02997,29.257725,4.6341,15.628278,3.323524,2.35E-09
40,51,0.273103,32.404781,28.058172,4.325489001,15.014956,3.266424,9.78E-10
40,52,0.28261,31.433013,28.078079,4.284722,15.224506,3.110266,6.95E-10
40,53,0.296356,31.564785,28.100222,4.408558,15.429949,3.200158,9.00E-10
40,54,0.305474,31.889946,30.319154,4.926649,15.375144,3.234514,7.19E-10
40,55,0.252533,31.821596,27.924786,4.448384,15.239494,3.150353,6.19E-10
40,56,0.256521,31.744969,29.664883,9.368671,20.056363,3.280191,6.27E-10
40,57,0.292418999,32.553947,28.381599,4.37836,15.505544,3.245164,2.44E-09
40,58,0.267390999,32.311392,29.056084,4.650209999,15.330178,3.237059,1.42E-09
40,59,0.301114999,32.389225,29.206527,4.770891,15.764728,3.330256,2.47E-09
40,60,0.402119,40.836971,29.538247,5.097786,17.094772,3.443613,9.63E-10
40,61,0.357564,35.87448,30.80657,4.929324,17.167075,3.386233,4.65E-09
40,62,0.403450999,34.753992,28.932402,6.148103001,16.440676,3.450366999,2.32E-09
40,63,0.36077,34.284434,30.082201,5.462142,16.862968,3.448072001,6.64E-10
40,64,0.286967999,42.074958,39.490127,6.202218,21.365447,3.331249,2.30E-09
40,65,0.297739,35.633353,35.193102,5.530212999,16.26259,3.36854,7.76E-10
40,66,0.286959001,33.131095,29.035971,4.852217,16.998071,3.329786,2.82E-09
40,67,0.271649,32.724056,28.866918,4.434998999,16.125244,3.404349,1.20E-09
40,68,0.328387,32.531247,29.29441,4.452151,15.413988,3.321851,2.84E-09
40,69,0.302298,31.997302,28.125219,4.496476,15.647425,3.304828,7.87E-10
40,70,0.263524,35.655175,44.810684,4.990099999,17.953268,3.376184,9.41E-10
40,71,0.264616,34.326435,29.894301,4.86426,16.31984,3.393898,7.31E-10
40,72,0.291027,34.30285,29.242135,4.496065,15.792191,3.196511,3.56E-09
40,73,0.254596,33.307907,27.897664,4.228074,15.261807,3.157706,1.43E-09
40,74,0.259046,32.025886,28.032232,4.320219,15.113674,3.177395,2.73E-09
40,75,0.28267,32.152098,28.153914,4.251709,15.424178,3.087353,1.01E-09
40,76,0.256921,32.015757,28.061758,4.319177,15.526753,3.104896,9.89E-10
40,77,0.310614,32.235297,27.743499,4.270494,15.023522,3.088564999,5.12E-09
40,78,0.326194,31.779351,27.849272,4.333736,15.119856,3.197633,2.34E-09
40,79,0.251982,31.446819,28.329715,4.279070999,15.18968,3.182603999,1.38E-09
40,80,0.26159,31.526642,28.064483,4.373832,15.480836,3.324436,1.00E-09
40,81,0.292408999,31.555543,27.843204,4.3463,15.144322,3.292284,1.00E-09
40,82,0.27721,31.467399,27.642186,4.879438,15.219056,3.205667999,6.53E-10
40,83,0.289474,31.564234,27.965434,4.336198999,15.184079,3.205248,8.84E-10
40,84,0.290354999,31.331839,28.080454,4.405593,15.292425,3.168267,1.94E-09
40,85,0.320142,31.468321,27.940727,4.394140999,15.302365,3.188596001,2.46E-09
40,86,0.259466,31.249333,28.066227,4.586208,16.182487,3.398007,7.59E-10
40,87,0.359317,32.193948,28.113758,4.27337,15.384923,3.2486,6.07E-10
40,88,0.305072999,32.39935,28.082938,4.230498,15.000598,3.139883,9.39E-10
40,89,0.257402,31.757854,27.673616,4.242922,15.034453,3.13351,6.05E-10
40,90,0.259015,32.345974,28.020744,4.241408,15.043761,3.112892,6.96E-10
40,91,0.2567,31.764302,27.852979,4.413548,15.108815,3.152788,1.06E-09
40,92,0.278743,31.790296,28.355966,4.459967,15.387417,3.223122,1.65E-09
40,93,0.273283,32.549057,28.493854,4.401104,15.273921,3.204877,3.27E-09
40,94,0.290075,31.594142,28.040047,4.327413,15.330228,3.205538,2.98E-09
40,95,0.258234,31.523967,27.828382,4.350146,15.419189,3.238401,8.42E-10
40,96,0.253675,31.78165,27.712831,4.445239,15.171375,3.167335,8.39E-10
40,97,0.285867,33.685139,29.106054,4.729220999,16.003976,3.597497999,1.07E-09
40,98,0.286808,33.772596,29.034297,4.386456,15.169231,3.109134,1.26E-09
40,99,0.258394,32.15325,28.122775,4.484323,19.861,4.058189,3.91E-09
44,0,0.328007,32.64734,29.045769,4.589605,16.263052,3.35845,1.03E-09
44,1,0.249947,32.698252,30.380922,4.930436,16.387941,3.314525999,8.62E-10
44,2,0.338676999,33.108456,29.229726,4.437885,15.582686,3.296712,1.77E-09
44,3,0.257983001,33.648819,28.285005,4.539814,15.320129,3.497116,1.12E-09
44,4,0.259496001,31.262558,27.80685,4.211942,15.084419,3.132539,1.33E-09
44,5,0.267031,32.296309,27.829995,4.645631,16.126164,3.398156,7.49E-10
44,6,0.304953,33.966367,29.72123,4.761974001,15.766061,3.254061,6.73E-10
44,7,0.249627,32.283059,27.528378,4.222713,15.328595,3.149471,8.59E-10
44,8,0.304472001,30.69352,27.514943,4.342592,15.030355,3.126377,9.40E-10
44,9,0.341002,31.247198,27.943241,4.448535,15.201592,3.119423,1.99E-09
44,10,0.281648,31.644057,27.566331,4.23719,15.159923,3.340797,2.35E-09
44,11,0.284815,34.317928,30.16562,4.648335999,15.978358,3.470404,7.18E-10
44,12,0.278132,31.247208,27.410013,4.226881,15.139022,3.136376,7.52E-10
44,13,0.286258,31.189398,27.690017,4.29445,15.32594,3.126698,5.28E-10
44,14,0.335883,32.466409,27.759941,4.352571,15.209628,3.204116,8.30E-10
44,15,0.284133,31.09683,27.62869,4.309038,15.179871,3.185971,1.07E-09
44,16,0.282961,30.947245,27.932551,4.376637,14.903413,3.001769,8.28E-10
44,17,0.33487,33.131982,29.515918,4.847196999,15.66062,3.325708,3.41E-09
44,18,0.2616,30.684973,28.633832,4.232481,15.107071,3.177244001,1.36E-09
44,19,0.286027,31.465676,27.905008,4.380114,15.144082,3.125556001,2.38E-09
44,20,0.290796001,30.995016,27.477371,4.323014,15.046225,3.151264999,6.25E-10
44,21,0.301967,30.806966,27.462642,4.265755,14.875148,3.081771,1.29E-09
44,22,0.252362,30.772941,27.355087,4.185923,14.873255,3.099324999,9.00E-10
44,23,0.258545,30.873163,27.510274,4.230377999,14.979277,3.083475,6.17E-10
44,24,0.245269,31.215267,27.765953,4.305151,15.09564,3.103694,4.36E-09
44,25,0.311876,31.953333,27.920918,4.434398,15.284982,3.238351,6.02E-09
44,26,0.253214,32.711418,27.753319,4.388159,15.304399,3.200509,2.96E-09
44,27,0.253634999,31.48896,28.075685,4.321101,15.202244,3.414988,3.53E-09
44,28,0.252152,31.104285,27.956286,4.368041,15.355126,3.233762,4.14E-09
44,29,0.257031,31.320538,28.234018,4.501986999,15.324387,3.175791,5.29E-10
44,30,0.294694,31.440708,27.875983,4.416243,15.332903,3.538905999,1.06E-08
44,31,0.254447,31.773389,28.137533,4.26844,15.337372,3.246636999,3.00E-09
44,32,0.287159,31.718183,27.730715,4.233924999,15.114856,3.159721,6.39E-09
44,33,0.259907,31.597678,27.605546,4.246859,15.076843,3.119594,5.57E-09
44,34,0.280797,31.655268,27.451902,4.338484,14.805885,3.098604,2.45E-09
44,35,0.281798,31.748827,28.030368,4.456129001,15.341259,3.250123,3.55E-09
44,36,0.264034001,32.177597,27.855804,4.32056,15.906524,3.114705,7.71E-10
44,37,0.284723999,34.009138,29.957428,4.787588,16.270546,3.364312,8.57E-10
44,38,0.292008001,31.739168,27.447304,4.242621,15.018041,3.086771,6.10E-10
44,39,0.269987,31.998775,27.449648,4.297456,15.156506,3.235796,4.59E-09
44,40,0.309722001,31.184298,28.025078,4.400232,15.35713,3.246798,6.58E-10
44,41,0.285626,31.724515,28.060536,4.37274,15.318435,3.186753001,2.20E-09
44,42,0.262181999,31.474353,27.883959,4.30464,15.182115,3.136597,5.66E-10
44,43,0.285325,30.899474,28.198219,4.342182,15.057877,3.091891,7.27E-10
44,44,0.267291,30.969947,27.433146,4.325179,14.891219,3.085459,3.53E-09
44,45,0.259365001,31.516793,27.405173,4.175252,14.950332,3.082012,2.95E-09
44,46,0.351551999,31.74522,27.583333,4.166446,14.978696,3.111479,1.54E-09
44,47,0.289183,32.05077,27.585868,4.262408999,14.988184,3.127183,8.48E-10
44,48,0.274655,31.859549,27.662184,4.298637999,14.952185,3.106689001,7.06E-10
44,49,0.262181,31.773103,27.55585,4.295202,14.848527,3.104115,2.25E-09
44,50,0.312247,31.16965,27.43017,4.275264,14.871952,3.119563999,1.51E-09
44,51,0.268434,31.256315,27.945306,4.227072,14.715663,3.185801,9.29E-10
44,52,0.265176999,31.403006,27.659349,4.191844,15.194559,3.051464,4.42E-09
44,53,0.303089,31.077905,28.119789,4.353904001,15.427083,3.16953,1.22E-09
44,54,0.262031001,31.874648,28.236212,4.347882,15.33678,3.21135,2.01E-09
44,55,0.258304,32.20538,28.053181,4.233533999,15.120227,3.142288,9.01E-10
44,56,0.280726999,32.089148,29.349921,4.994648,16.592902,3.395702,2.13E-09
44,57,0.288351,32.693088,28.484075,4.245386001,15.120267,3.086600001,6.67E-10
44,58,0.274575,31.390026,27.603021,4.248683001,15.037058,3.135284,1.14E-09
44,59,0.282971,31.322392,28.144686,4.629851,15.541222,3.224906,1.39E-09
44,60,0.300454,31.495773,28.330602,4.61331,16.567584,3.34803,1.88E-09
44,61,0.258865,40.86723,31.073556,4.92759,15.656683,3.179789,7.43E-10
44,62,0.344268,31.459674,28.337715,4.232963,15.015587,3.097592,1.75E-09
44,63,0.293481,31.790707,27.62849,4.312355,15.476904,3.175481,8.45E-10
44,64,0.283552,31.341699,27.944224,4.345618,15.208205,3.391233,6.19E-09
44,65,0.257422,35.166846,30.11316,5.049704,16.314911,3.401233,1.71E-09
44,66,0.251711,33.179247,27.58664,4.290653001,15.151687,3.16971,1.08E-09
44,67,0.280786,31.249222,27.920188,4.292795999,15.188336,3.884056,6.57E-10
44,68,0.263805,31.545192,27.943091,4.60265,15.500324,3.205538,5.71E-10
44,69,0.29859,31.79243,27.96852,5.07347,16.248163,3.354253,1.09E-09
44,70,0.354178,36.262957,30.039665,4.699294,15.847477,3.308646001,1.51E-09
44,71,0.288752,31.624604,27.374424,4.32596,15.108254,3.110346,1.46E-09
44,72,0.26157,31.505641,27.903772,4.239535,14.95462,3.098253,6.00E-10
44,73,0.290385,31.455556,27.657701,4.278048999,15.159171,3.177575,2.95E-09
44,74,0.309331,31.480183,27.54015,4.444577,15.410632,3.197894,3.03E-09
44,75,0.30834,31.199718,27.640573,4.396595999,15.201001,3.178567,9.36E-10
44,76,0.261199,31.830873,28.167961,4.298897999,15.077835,3.119604,4.94E-09
44,77,0.272341,31.753205,28.128962,4.376988,15.248462,3.116438001,8.85E-10
44,78,0.273402,31.894169,27.602691,4.276055,15.667348,3.114163,8.97E-09
44,79,0.277661,32.338654,28.450637,4.501435999,15.300551,3.174158001,8.88E-10
44,80,0.30334,31.417483,27.564387,4.303978,15.802721,3.193676,1.49E-09
44,81,0.283851999,31.341869,27.681451,4.366397,15.326091,3.180871,1.26E-09
44,82,0.250539,31.585946,27.56555,4.362459999,15.033601,3.077343999,1.58E-09
44,83,0.278593,31.313305,27.887405,4.385754,15.035365,3.106919999,7.90E-10
44,84,0.261681,31.711145,27.648739,4.324518,15.134654,3.13806,9.46E-10
44,85,0.25662,31.731484,27.932391,4.304389,15.459385,3.098684,1.02E-09
44,86,0.286658,31.188486,27.529781,4.364564,15.048569,3.112039,2.54E-09
44,87,0.305052999,31.166499,27.714154,4.311252,14.962896,3.07073,6.27E-10
44,88,0.291517,31.609415,27.600897,4.312956,15.559502,3.155773,1.39E-09
44,89,0.252443,31.230216,27.766493,4.333886,15.157027,3.128341001,2.35E-09
44,90,0.251660999,31.242449,27.690438,4.293749,14.976963,3.004324,5.62E-10
44,91,0.309491999,31.187704,27.6389,4.334486001,15.159902,3.144151,6.95E-10
44,92,0.25628,30.951402,28.445201,4.494142,15.196041,3.100007,4.33E-09
44,93,0.274784999,31.141882,27.699135,4.289259999,14.984867,3.058337,5.90E-10
44,94,0.326474,30.998964,28.090433,4.321522,15.089308,3.118652,5.87E-10
44,95,0.257211999,31.121087,27.914742,4.264302001,15.102819,3.094666,7.79E-10
44,96,0.321505,30.776648,27.907683,4.48276,15.527205,3.189968,1.30E-09
44,97,0.263704,31.738532,28.292279,4.519620001,15.298087,3.232119,2.02E-09
44,98,0.332996,31.771982,28.263258,4.453183,15.382999,3.189408,2.21E-09
44,99,0.285896001,31.244092,28.237685,4.395213,15.411093,3.286462999,3.21E-09
48,0,0.276578,31.83416,28.706195,4.91649,15.731846,3.297734,4.08E-09
48,1,0.3453,32.906601,27.813023,4.34171,15.147709,3.107922,1.02E-09
48,2,0.26686,31.207877,27.582822,4.292807001,15.469229,3.158629001,6.65E-09
48,3,0.249598,31.538565,27.893697,4.614041,15.763851,3.153238,1.66E-09
48,4,0.373079,30.852794,27.57669,4.398529,15.159693,3.200208,8.19E-10
48,5,0.287669,31.065034,28.51496,4.578483999,17.54161,3.409157,8.77E-10
48,6,0.289945,31.961253,28.312698,4.536623,15.555344,3.243249999,2.46E-09
48,7,0.271960001,31.903427,28.013045,4.410021,16.177914,3.287263999,1.78E-09
48,8,0.288812,31.845893,28.154716,4.364052999,15.783735,3.268689,6.11E-10
48,9,0.297889,31.200779,28.159044,4.411023,15.585166,3.231788,7.58E-10
48,10,0.288642001,31.076081,28.194672,4.416041999,15.394772,3.258058,8.88E-10
48,11,0.305955,32.116724,28.243035,4.576619,15.939969,3.240896,3.08E-09
48,12,0.265418,31.992823,28.024577,4.428236,15.277287,3.157336,6.72E-10
48,13,0.263393,31.644878,27.578133,4.390143,15.110719,3.188636,2.02E-09
48,14,0.277108999,30.743615,27.726246,4.183218,14.886299,3.115636,3.71E-09
48,15,0.285616,30.734277,27.636881,4.217663,14.991861,3.058006,2.42E-09
48,16,0.266239,31.161809,27.801716,4.297706,15.188337,3.061253,7.60E-10
48,17,0.293311001,31.28463,27.698613,4.291916,15.108875,3.11735,2.96E-09
48,18,0.272541,31.510361,28.101063,4.329568,15.155244,3.150283001,6.99E-10
48,19,0.272972,31.271685,28.022063,4.375815,15.351529,3.291802999,2.05E-09
48,20,0.329199001,35.255706,28.803386,4.299359,15.317133,3.218523,7.78E-09
48,21,0.285115,31.416101,28.218998,4.455969,15.515662,3.199507,1.86E-09
48,22,0.255599,32.028071,28.181938,4.369794,15.308576,3.19562,7.25E-10
48,23,0.253714999,31.176588,27.663647,4.243353,15.407375,3.300439,1.08E-09
48,24,0.277641,30.906637,28.049705,4.459887,15.38373,3.26427,5.77E-10
48,25,0.291296999,31.16961,27.987736,4.324427,15.312123,3.218833,7.35E-10
48,26,0.289353,30.925022,27.741275,4.298768,15.511018,3.223693,5.97E-10
48,27,0.284684,30.576686,27.880802,4.358783,15.364183,3.168267001,2.79E-09
48,28,0.284725001,30.952805,28.017574,4.43052,15.316281,3.22748,5.52E-10
48,29,0.25662,31.512174,28.174013,4.370075,15.458783,3.246386001,4.05E-09
48,30,0.289733,31.505979,28.107395,4.324788,15.290382,3.161363999,1.97E-09
